Lat,Lon,Depth,Depth (KNNImputer),Depth (RF)
3.3187499999999943,5.127083333333331,-2856,-2858.33,-2859.32
3.3979166666666742,5.127083333333331,-2803,-2806.54,-2811.22
3.40625,5.127083333333331,-2795,-2795.21,-2800.15
3.410416666666663,5.127083333333331,-2796,-2792.88,-2801.07
3.472916666666663,5.127083333333331,-2701,-2703.42,-2702.82
3.4770833333333258,5.127083333333331,-2700,-2700.81,-2699.2
3.4854166666666515,5.127083333333331,-2697,-2699.22,-2696.07
3.5229166666666742,5.127083333333331,-2679,-2678.08,-2678.07
3.5645833333333314,5.127083333333331,-2600,-2601.42,-2599.95
3.6104166666666515,5.127083333333331,-2562,-2563.38,-2562.63
2.5562500000000057,5.131249999999994,-3534,-3534.06,-3534.39
2.6645833333333258,5.131249999999994,-3462,-3463.27,-3462.7
2.6687499999999886,5.131249999999994,-3458,-3458.55,-3458.02
2.697916666666657,5.131249999999994,-3436,-3437.03,-3435.62
2.739583333333343,5.131249999999994,-3423,-3423.3,-3423.21
2.78125,5.131249999999994,-3409,-3409.52,-3409.13
2.82708333333332,5.131249999999994,-3403,-3402.01,-3401.62
2.8770833333333314,5.131249999999994,-3376,-3377.16,-3371.33
2.8812499999999943,5.131249999999994,-3384,-3383.0,-3379.94
2.8979166666666742,5.131249999999994,-3403,-3402.39,-3402.36
2.947916666666657,5.131249999999994,-3333,-3331.77,-3332.0
3.010416666666657,5.131249999999994,-3335,-3333.99,-3335.69
3.0437499999999886,5.131249999999994,-3302,-3299.76,-3299.36
3.0645833333333314,5.131249999999994,-3258,-3257.96,-3258.17
3.07708333333332,5.131249999999994,-3354,-3321.65,-3349.38
3.1020833333333258,5.131249999999994,-3237,-3235.38,-3235.69
3.1270833333333314,5.131249999999994,-3202,-3202.15,-3203.06
3.1437500000000114,5.131249999999994,-3193,-3192.73,-3192.34
3.1895833333333314,5.131249999999994,-3087,-3085.41,-3091.32
3.26458333333332,5.131249999999994,-2861,-2860.9,-2859.86
3.3562499999999886,5.131249999999994,-2839,-2841.9,-2843.86
3.3937500000000114,5.131249999999994,-2825,-2827.46,-2824.65
3.4187499999999886,5.131249999999994,-2795,-2795.51,-2795.23
3.4312500000000057,5.131249999999994,-2800,-2794.82,-2793.66
3.4354166666666686,5.131249999999994,-2802,-2792.89,-2790.65
3.464583333333337,5.131249999999994,-2715,-2713.69,-2714.8
3.4812499999999886,5.131249999999994,-2695,-2694.54,-2695.82
3.4854166666666515,5.131249999999994,-2693,-2692.07,-2690.86
3.4979166666666686,5.131249999999994,-2685,-2685.44,-2685.31
3.552083333333343,5.131249999999994,-2624,-2622.67,-2623.44
3.6687499999999886,5.131249999999994,-2496,-2499.77,-2498.06
2.5437499999999886,5.135416666666671,-3538,-3535.92,-3534.53
2.5812500000000114,5.135416666666671,-3516,-3516.58,-3517.01
2.6020833333333258,5.135416666666671,-3500,-3502.1,-3501.18
2.6062499999999886,5.135416666666671,-3495,-3494.46,-3496.1
2.6854166666666686,5.135416666666671,-3439,-3438.94,-3438.37
2.7062500000000114,5.135416666666671,-3429,-3429.77,-3429.51
2.7104166666666742,5.135416666666671,-3428,-3430.44,-3429.0
2.7312499999999886,5.135416666666671,-3423,-3423.3,-3422.8
2.7562499999999943,5.135416666666671,-3412,-3412.37,-3412.11
2.777083333333337,5.135416666666671,-3408,-3407.49,-3407.43
2.7937499999999886,5.135416666666671,-3404,-3404.3,-3404.51
2.8104166666666686,5.135416666666671,-3400,-3402.03,-3401.22
2.8354166666666742,5.135416666666671,-3385,-3384.41,-3384.59
2.8729166666666686,5.135416666666671,-3360,-3362.81,-3361.83
2.95208333333332,5.135416666666671,-3337,-3337.82,-3338.94
3.0562500000000057,5.135416666666671,-3284,-3283.86,-3281.61
3.0604166666666686,5.135416666666671,-3270,-3271.75,-3269.62
3.1187500000000057,5.135416666666671,-3205,-3212.17,-3211.01
3.1312499999999943,5.135416666666671,-3195,-3199.06,-3200.07
3.177083333333343,5.135416666666671,-3145,-3147.65,-3148.83
3.1812500000000057,5.135416666666671,-3122,-3116.72,-3123.2
3.347916666666663,5.135416666666671,-2839,-2845.11,-2841.94
3.4229166666666515,5.135416666666671,-2789,-2792.54,-2794.8
3.4562500000000114,5.135416666666671,-2760,-2748.71,-2745.89
3.510416666666657,5.135416666666671,-2671,-2672.1,-2672.0
3.535416666666663,5.135416666666671,-2649,-2648.44,-2651.49
3.57708333333332,5.135416666666671,-2579,-2579.07,-2579.82
2.5645833333333314,5.139583333333334,-3521,-3521.3,-3521.61
2.5854166666666742,5.139583333333334,-3512,-3512.58,-3513.1
2.6729166666666515,5.139583333333334,-3446,-3447.54,-3446.96
2.7104166666666742,5.139583333333334,-3425,-3423.92,-3424.52
2.760416666666657,5.139583333333334,-3408,-3408.78,-3408.63
2.84375,5.139583333333334,-3364,-3365.23,-3365.53
2.8729166666666686,5.139583333333334,-3348,-3346.27,-3349.13
2.902083333333337,5.139583333333334,-3388,-3386.18,-3385.1
2.90625,5.139583333333334,-3386,-3382.69,-3383.77
2.9187499999999886,5.139583333333334,-3370,-3367.0,-3367.12
2.96875,5.139583333333334,-3347,-3346.0,-3345.36
3.0020833333333314,5.139583333333334,-3334,-3334.7,-3335.03
3.027083333333337,5.139583333333334,-3326,-3325.16,-3325.49
3.1062499999999886,5.139583333333334,-3254,-3249.07,-3255.08
3.2270833333333258,5.139583333333334,-2915,-2915.33,-2916.84
3.2437500000000057,5.139583333333334,-2889,-2887.91,-2891.97
3.3145833333333314,5.139583333333334,-2881,-2877.24,-2880.92
3.3354166666666742,5.139583333333334,-2884,-2884.64,-2886.19
3.339583333333337,5.139583333333334,-2880,-2867.51,-2878.06
3.3729166666666686,5.139583333333334,-2831,-2838.12,-2837.82
3.3770833333333314,5.139583333333334,-2831,-2837.81,-2838.27
3.4229166666666515,5.139583333333334,-2780,-2781.52,-2784.28
3.4354166666666686,5.139583333333334,-2797,-2795.71,-2794.16
3.464583333333337,5.139583333333334,-2733,-2729.2,-2730.46
3.489583333333343,5.139583333333334,-2681,-2682.73,-2683.76
3.4937500000000057,5.139583333333334,-2677,-2676.21,-2677.56
2.5687499999999943,5.143749999999997,-3514,-3514.3,-3514.08
2.57708333333332,5.143749999999997,-3509,-3510.45,-3510.62
2.614583333333343,5.143749999999997,-3487,-3486.03,-3486.46
2.6229166666666686,5.143749999999997,-3477,-3476.91,-3476.02
2.6729166666666515,5.143749999999997,-3443,-3442.46,-3442.98
2.6812500000000057,5.143749999999997,-3435,-3435.64,-3435.22
2.70208333333332,5.143749999999997,-3424,-3424.06,-3423.87
2.7062500000000114,5.143749999999997,-3423,-3422.87,-3422.46
2.7687500000000114,5.143749999999997,-3406,-3405.61,-3405.32
2.7729166666666742,5.143749999999997,-3405,-3404.78,-3404.73
2.7937499999999886,5.143749999999997,-3401,-3401.58,-3401.5
2.8187499999999943,5.143749999999997,-3391,-3391.24,-3389.64
2.839583333333337,5.143749999999997,-3363,-3362.11,-3360.23
2.910416666666663,5.143749999999997,-3382,-3381.38,-3382.87
2.9229166666666515,5.143749999999997,-3378,-3373.07,-3378.31
2.9395833333333314,5.143749999999997,-3363,-3363.04,-3364.97
2.9437499999999943,5.143749999999997,-3359,-3357.14,-3360.24
3.0479166666666515,5.143749999999997,-3298,-3296.2,-3297.57
3.0687499999999943,5.143749999999997,-3252,-3261.47,-3256.73
3.097916666666663,5.143749999999997,-3342,-3311.64,-3320.56
3.1104166666666515,5.143749999999997,-3274,-3266.36,-3274.47
3.2312499999999886,5.143749999999997,-2897,-2897.47,-2896.52
3.28125,5.143749999999997,-2864,-2864.0,-2863.96
3.3145833333333314,5.143749999999997,-2891,-2887.25,-2892.83
3.339583333333337,5.143749999999997,-2908,-2908.41,-2907.59
3.3729166666666686,5.143749999999997,-2812,-2816.58,-2815.51
3.3770833333333314,5.143749999999997,-2815,-2812.27,-2816.04
3.45208333333332,5.143749999999997,-2751,-2753.52,-2756.98
3.4770833333333258,5.143749999999997,-2705,-2703.15,-2707.91
3.510416666666657,5.143749999999997,-2655,-2656.55,-2652.59
3.5562500000000057,5.143749999999997,-2599,-2602.53,-2606.64
3.5812500000000114,5.143749999999997,-2572,-2571.85,-2571.75
2.5604166666666686,5.14791666666666,-3516,-3515.94,-3516.05
2.572916666666657,5.14791666666666,-3508,-3507.63,-3507.9
2.5854166666666742,5.14791666666666,-3508,-3508.03,-3507.37
2.7312499999999886,5.14791666666666,-3413,-3413.15,-3412.8
2.84375,5.14791666666666,-3349,-3349.03,-3348.02
2.88958333333332,5.14791666666666,-3357,-3358.65,-3360.75
2.9145833333333258,5.14791666666666,-3385,-3384.45,-3385.02
2.9229166666666515,5.14791666666666,-3388,-3386.75,-3386.57
3.0020833333333314,5.14791666666666,-3327,-3328.0,-3328.29
3.0437499999999886,5.14791666666666,-3297,-3297.41,-3297.38
3.07708333333332,5.14791666666666,-3336,-3300.6,-3331.63
3.0812500000000114,5.14791666666666,-3291,-3282.27,-3296.75
3.089583333333337,5.14791666666666,-3252,-3280.25,-3282.56
3.114583333333343,5.14791666666666,-3288,-3287.76,-3286.82
3.1187500000000057,5.14791666666666,-3281,-3277.63,-3283.75
3.1229166666666686,5.14791666666666,-3271,-3266.96,-3277.59
3.3145833333333314,5.14791666666666,-2897,-2894.4,-2899.09
3.322916666666657,5.14791666666666,-2913,-2911.62,-2917.11
3.385416666666657,5.14791666666666,-2796,-2801.07,-2797.34
3.472916666666663,5.14791666666666,-2726,-2730.46,-2725.81
3.4770833333333258,5.14791666666666,-2718,-2714.51,-2718.48
3.489583333333343,5.14791666666666,-2687,-2684.81,-2689.84
3.527083333333337,5.14791666666666,-2637,-2637.45,-2636.95
3.5479166666666515,5.14791666666666,-2620,-2618.06,-2618.67
3.5854166666666742,5.14791666666666,-2566,-2566.27,-2568.17
3.614583333333343,5.14791666666666,-2551,-2550.94,-2551.37
2.5479166666666515,5.152083333333337,-3517,-3518.31,-3516.91
2.6187500000000057,5.152083333333337,-3481,-3480.02,-3479.99
2.677083333333343,5.152083333333337,-3434,-3434.08,-3434.16
2.7104166666666742,5.152083333333337,-3417,-3416.73,-3416.78
2.722916666666663,5.152083333333337,-3412,-3412.73,-3412.97
2.7437500000000057,5.152083333333337,-3407,-3407.73,-3407.56
2.7520833333333314,5.152083333333337,-3406,-3406.36,-3406.65
2.847916666666663,5.152083333333337,-3335,-3335.24,-3337.64
2.864583333333343,5.152083333333337,-3315,-3316.99,-3317.9
2.88958333333332,5.152083333333337,-3345,-3342.97,-3350.16
2.902083333333337,5.152083333333337,-3373,-3373.87,-3375.23
2.95208333333332,5.152083333333337,-3358,-3356.72,-3356.98
3.0062499999999943,5.152083333333337,-3323,-3324.67,-3325.15
3.010416666666657,5.152083333333337,-3321,-3321.93,-3322.08
3.1270833333333314,5.152083333333337,-3279,-3269.44,-3270.44
3.1937499999999943,5.152083333333337,-3003,-3003.14,-3010.99
3.2062500000000114,5.152083333333337,-2918,-2922.2,-2931.25
3.3145833333333314,5.152083333333337,-2903,-2901.72,-2901.48
3.32708333333332,5.152083333333337,-2928,-2924.13,-2921.05
3.4229166666666515,5.152083333333337,-2754,-2753.21,-2755.2
3.45208333333332,5.152083333333337,-2731,-2734.74,-2730.95
3.4770833333333258,5.152083333333337,-2730,-2727.8,-2730.38
3.4937500000000057,5.152083333333337,-2683,-2682.84,-2684.59
3.5437499999999886,5.152083333333337,-2628,-2626.04,-2624.77
3.597916666666663,5.152083333333337,-2557,-2557.89,-2556.63
2.5854166666666742,5.15625,-3502,-3502.96,-3502.13
2.597916666666663,5.15625,-3503,-3502.64,-3503.9
2.6270833333333314,5.15625,-3468,-3467.84,-3466.96
2.660416666666663,5.15625,-3445,-3445.0,-3445.58
2.677083333333343,5.15625,-3431,-3429.92,-3430.85
2.7062500000000114,5.15625,-3415,-3414.7,-3414.7
2.760416666666657,5.15625,-3403,-3403.15,-3403.07
2.7687500000000114,5.15625,-3402,-3401.58,-3401.84
2.802083333333343,5.15625,-3399,-3399.07,-3399.79
2.8145833333333314,5.15625,-3386,-3388.08,-3383.77
2.8187499999999943,5.15625,-3376,-3373.83,-3371.7
2.82708333333332,5.15625,-3356,-3356.14,-3354.31
2.8354166666666742,5.15625,-3342,-3342.81,-3341.83
2.8520833333333258,5.15625,-3321,-3322.94,-3319.43
2.8562499999999886,5.15625,-3316,-3314.84,-3312.51
2.9979166666666686,5.15625,-3333,-3333.55,-3332.25
3.0562500000000057,5.15625,-3285,-3283.02,-3284.94
3.1020833333333258,5.15625,-3233,-3264.8,-3258.31
3.1687499999999886,5.15625,-3147,-3147.09,-3155.39
3.1895833333333314,5.15625,-3036,-3040.81,-3035.05
3.214583333333337,5.15625,-2889,-2888.05,-2889.51
3.222916666666663,5.15625,-2877,-2876.32,-2878.32
3.285416666666663,5.15625,-2869,-2869.15,-2868.66
3.32708333333332,5.15625,-2928,-2927.67,-2922.43
3.3354166666666742,5.15625,-2940,-2938.51,-2936.64
3.38958333333332,5.15625,-2756,-2758.3,-2757.96
3.427083333333343,5.15625,-2737,-2737.21,-2739.49
3.464583333333337,5.15625,-2739,-2738.0,-2737.83
3.46875,5.15625,-2739,-2737.98,-2737.88
3.5479166666666515,5.15625,-2625,-2623.89,-2624.47
3.552083333333343,5.15625,-2624,-2621.83,-2621.32
3.5687499999999943,5.15625,-2603,-2598.24,-2600.97
3.614583333333343,5.15625,-2543,-2542.27,-2542.88
2.614583333333343,5.160416666666663,-3484,-3482.82,-3483.42
2.697916666666657,5.160416666666663,-3414,-3414.3,-3414.07
2.9312500000000057,5.160416666666663,-3386,-3384.48,-3384.75
2.9437499999999943,5.160416666666663,-3370,-3369.24,-3370.81
3.0020833333333314,5.160416666666663,-3328,-3327.64,-3326.87
3.027083333333337,5.160416666666663,-3316,-3314.72,-3315.48
3.1104166666666515,5.160416666666663,-3291,-3289.32,-3288.06
3.1312499999999943,5.160416666666663,-3260,-3265.63,-3260.48
3.135416666666657,5.160416666666663,-3248,-3245.96,-3247.85
3.1687499999999886,5.160416666666663,-3142,-3145.41,-3151.45
3.2062500000000114,5.160416666666663,-2933,-2934.72,-2931.29
3.2437500000000057,5.160416666666663,-2868,-2866.89,-2868.09
3.2687500000000114,5.160416666666663,-2866,-2866.07,-2865.53
3.3354166666666742,5.160416666666663,-2940,-2932.65,-2936.57
3.40625,5.160416666666663,-2738,-2744.03,-2739.09
3.4187499999999886,5.160416666666663,-2736,-2739.46,-2737.68
3.447916666666657,5.160416666666663,-2728,-2728.0,-2728.13
3.4562500000000114,5.160416666666663,-2735,-2733.28,-2732.88
3.4937500000000057,5.160416666666663,-2708,-2702.72,-2699.71
3.510416666666657,5.160416666666663,-2665,-2661.0,-2663.48
3.5187500000000114,5.160416666666663,-2644,-2644.25,-2645.72
3.5645833333333314,5.160416666666663,-2624,-2617.35,-2613.85
3.652083333333337,5.160416666666663,-2500,-2499.12,-2499.23
2.5437499999999886,5.164583333333326,-3517,-3516.64,-3516.88
2.5479166666666515,5.164583333333326,-3516,-3516.17,-3515.97
2.552083333333343,5.164583333333326,-3515,-3514.78,-3514.91
2.6645833333333258,5.164583333333326,-3435,-3435.21,-3436.0
2.6729166666666515,5.164583333333326,-3428,-3428.21,-3428.64
2.7437500000000057,5.164583333333326,-3402,-3402.08,-3401.54
2.777083333333337,5.164583333333326,-3397,-3398.23,-3398.06
2.9770833333333258,5.164583333333326,-3354,-3354.68,-3354.53
3.010416666666657,5.164583333333326,-3321,-3320.91,-3320.07
3.1312499999999943,5.164583333333326,-3248,-3247.9,-3247.83
3.1437500000000114,5.164583333333326,-3220,-3217.51,-3221.33
3.1687499999999886,5.164583333333326,-3140,-3141.79,-3147.46
3.177083333333343,5.164583333333326,-3112,-3109.64,-3107.65
3.1937499999999943,5.164583333333326,-3038,-3029.94,-3025.61
3.2062500000000114,5.164583333333326,-2962,-2969.07,-2953.73
3.21875,5.164583333333326,-2909,-2906.27,-2906.87
3.239583333333343,5.164583333333326,-2880,-2883.08,-2883.92
3.2437500000000057,5.164583333333326,-2876,-2877.6,-2880.25
3.2520833333333314,5.164583333333326,-2872,-2870.95,-2870.36
3.277083333333337,5.164583333333326,-2872,-2871.55,-2871.85
3.3187499999999943,5.164583333333326,-2894,-2899.32,-2904.49
3.322916666666657,5.164583333333326,-2900,-2908.73,-2908.56
3.34375,5.164583333333326,-2926,-2927.17,-2928.08
3.364583333333343,5.164583333333326,-2851,-2848.62,-2857.65
3.3729166666666686,5.164583333333326,-2809,-2806.74,-2811.28
3.3979166666666742,5.164583333333326,-2738,-2738.82,-2738.38
3.402083333333337,5.164583333333326,-2737,-2736.87,-2736.64
3.427083333333343,5.164583333333326,-2730,-2729.91,-2730.5
3.4937500000000057,5.164583333333326,-2711,-2710.59,-2705.43
3.5187500000000114,5.164583333333326,-2651,-2652.8,-2652.47
3.527083333333337,5.164583333333326,-2635,-2633.64,-2633.18
3.6479166666666742,5.164583333333326,-2501,-2500.42,-2499.2
2.5812500000000114,5.168750000000003,-3493,-3493.81,-3493.72
2.6020833333333258,5.168750000000003,-3492,-3492.28,-3493.47
2.6062499999999886,5.168750000000003,-3489,-3489.85,-3491.36
2.6104166666666515,5.168750000000003,-3484,-3482.75,-3485.03
2.635416666666657,5.168750000000003,-3450,-3450.15,-3449.86
2.660416666666663,5.168750000000003,-3435,-3434.27,-3435.47
2.6687499999999886,5.168750000000003,-3428,-3427.32,-3429.53
2.7437500000000057,5.168750000000003,-3400,-3399.53,-3399.98
2.777083333333337,5.168750000000003,-3396,-3396.53,-3397.0
2.802083333333343,5.168750000000003,-3395,-3394.23,-3393.57
2.8520833333333258,5.168750000000003,-3307,-3307.35,-3308.3
2.8979166666666742,5.168750000000003,-3350,-3352.1,-3350.75
2.9354166666666686,5.168750000000003,-3376,-3375.64,-3377.58
3.0479166666666515,5.168750000000003,-3292,-3292.97,-3289.65
3.052083333333343,5.168750000000003,-3289,-3287.51,-3287.6
3.09375,5.168750000000003,-3209,-3214.12,-3210.51
3.097916666666663,5.168750000000003,-3208,-3212.22,-3209.64
3.1479166666666742,5.168750000000003,-3211,-3209.08,-3211.26
3.177083333333343,5.168750000000003,-3120,-3128.19,-3113.23
3.214583333333337,5.168750000000003,-2951,-2964.13,-2948.63
3.285416666666663,5.168750000000003,-2878,-2877.07,-2876.82
3.3104166666666686,5.168750000000003,-2877,-2881.98,-2882.41
3.3187499999999943,5.168750000000003,-2880,-2883.79,-2887.86
3.32708333333332,5.168750000000003,-2892,-2898.87,-2894.04
3.464583333333337,5.168750000000003,-2720,-2720.71,-2720.91
3.4854166666666515,5.168750000000003,-2722,-2718.62,-2722.9
3.4937500000000057,5.168750000000003,-2713,-2709.52,-2708.52
3.589583333333337,5.168750000000003,-2565,-2563.33,-2562.59
3.6312499999999943,5.168750000000003,-2513,-2514.04,-2515.06
3.635416666666657,5.168750000000003,-2509,-2508.12,-2509.81
2.6645833333333258,5.172916666666666,-3427,-3426.69,-3426.54
2.714583333333337,5.172916666666666,-3402,-3402.73,-3402.3
2.722916666666663,5.172916666666666,-3402,-3401.73,-3401.87
2.7354166666666515,5.172916666666666,-3400,-3399.58,-3399.82
2.7687500000000114,5.172916666666666,-3396,-3396.15,-3395.93
2.839583333333337,5.172916666666666,-3305,-3306.54,-3305.12
2.88958333333332,5.172916666666666,-3332,-3335.84,-3333.67
2.927083333333343,5.172916666666666,-3378,-3379.17,-3378.43
2.9562500000000114,5.172916666666666,-3350,-3349.63,-3348.56
3.0479166666666515,5.172916666666666,-3288,-3288.0,-3286.92
3.1062499999999886,5.172916666666666,-3206,-3215.15,-3209.58
3.1270833333333314,5.172916666666666,-3228,-3229.05,-3226.34
3.260416666666657,5.172916666666666,-2884,-2882.7,-2880.75
3.285416666666663,5.172916666666666,-2881,-2882.32,-2881.54
3.4187499999999886,5.172916666666666,-2733,-2732.77,-2732.52
3.4229166666666515,5.172916666666666,-2732,-2731.01,-2731.16
3.45208333333332,5.172916666666666,-2709,-2712.75,-2709.95
3.5229166666666742,5.172916666666666,-2653,-2656.65,-2653.87
3.527083333333337,5.172916666666666,-2643,-2642.93,-2644.37
3.535416666666663,5.172916666666666,-2631,-2628.92,-2632.39
3.6020833333333258,5.172916666666666,-2540,-2540.19,-2540.63
2.5437499999999886,5.177083333333329,-3516,-3515.89,-3515.56
2.552083333333343,5.177083333333329,-3513,-3513.21,-3513.25
2.5645833333333314,5.177083333333329,-3504,-3503.62,-3504.87
2.57708333333332,5.177083333333329,-3489,-3490.35,-3489.36
2.65625,5.177083333333329,-3427,-3427.23,-3427.64
2.6854166666666686,5.177083333333329,-3408,-3408.0,-3408.45
2.8187499999999943,5.177083333333329,-3328,-3331.81,-3326.25
2.8520833333333258,5.177083333333329,-3310,-3309.62,-3312.29
2.885416666666657,5.177083333333329,-3340,-3343.55,-3336.21
2.927083333333343,5.177083333333329,-3374,-3374.93,-3374.79
2.9312500000000057,5.177083333333329,-3374,-3372.48,-3373.16
2.972916666666663,5.177083333333329,-3343,-3343.52,-3342.72
2.9979166666666686,5.177083333333329,-3345,-3333.36,-3335.04
3.01458333333332,5.177083333333329,-3316,-3315.38,-3316.6
3.0187500000000114,5.177083333333329,-3313,-3312.38,-3314.22
3.0645833333333314,5.177083333333329,-3261,-3262.18,-3261.39
3.07708333333332,5.177083333333329,-3254,-3251.82,-3251.17
3.089583333333337,5.177083333333329,-3226,-3223.92,-3224.53
3.177083333333343,5.177083333333329,-3164,-3155.09,-3152.98
3.1937499999999943,5.177083333333329,-3112,-3104.52,-3111.61
3.277083333333337,5.177083333333329,-2885,-2884.84,-2885.82
3.3520833333333258,5.177083333333329,-2844,-2850.21,-2856.38
3.40625,5.177083333333329,-2732,-2731.71,-2732.09
3.4145833333333258,5.177083333333329,-2732,-2731.11,-2731.99
3.45208333333332,5.177083333333329,-2701,-2701.58,-2700.55
3.5604166666666686,5.177083333333329,-2587,-2590.43,-2588.9
3.6104166666666515,5.177083333333329,-2529,-2530.34,-2531.38
3.614583333333343,5.177083333333329,-2525,-2525.13,-2527.19
3.6229166666666686,5.177083333333329,-2517,-2517.07,-2518.48
3.660416666666663,5.177083333333329,-2474,-2474.65,-2476.31
2.5479166666666515,5.181250000000006,-3514,-3513.79,-3514.15
2.6229166666666686,5.181250000000006,-3454,-3455.08,-3455.56
2.7062500000000114,5.181250000000006,-3397,-3397.66,-3398.0
2.739583333333343,5.181250000000006,-3396,-3395.22,-3395.93
2.7437500000000057,5.181250000000006,-3395,-3395.0,-3395.47
2.8187499999999943,5.181250000000006,-3316,-3315.18,-3315.33
2.82708333333332,5.181250000000006,-3281,-3289.79,-3286.53
2.839583333333337,5.181250000000006,-3296,-3297.7,-3298.43
2.8770833333333314,5.181250000000006,-3357,-3348.92,-3347.89
2.9979166666666686,5.181250000000006,-3342,-3329.71,-3330.06
3.07708333333332,5.181250000000006,-3257,-3256.76,-3255.07
3.152083333333337,5.181250000000006,-3194,-3196.92,-3194.25
3.1937499999999943,5.181250000000006,-3131,-3132.86,-3129.02
3.197916666666657,5.181250000000006,-3118,-3112.88,-3115.88
3.2520833333333314,5.181250000000006,-2908,-2906.53,-2907.95
3.3104166666666686,5.181250000000006,-2900,-2898.67,-2897.38
3.3729166666666686,5.181250000000006,-2766,-2768.51,-2765.84
3.4854166666666515,5.181250000000006,-2688,-2689.33,-2685.35
3.5062499999999943,5.181250000000006,-2687,-2685.47,-2688.42
3.635416666666657,5.181250000000006,-2510,-2507.05,-2507.73
2.5687499999999943,5.185416666666669,-3497,-3496.25,-3497.5
2.589583333333337,5.185416666666669,-3487,-3487.79,-3486.99
2.6229166666666686,5.185416666666669,-3451,-3450.68,-3452.67
2.6687499999999886,5.185416666666669,-3411,-3411.24,-3411.29
2.6812500000000057,5.185416666666669,-3404,-3403.93,-3404.09
2.697916666666657,5.185416666666669,-3395,-3395.88,-3395.47
2.714583333333337,5.185416666666669,-3393,-3393.38,-3393.06
2.7520833333333314,5.185416666666669,-3393,-3393.3,-3393.04
2.7979166666666515,5.185416666666669,-3381,-3380.27,-3384.48
2.8604166666666515,5.185416666666669,-3334,-3333.26,-3332.98
2.88958333333332,5.185416666666669,-3367,-3365.72,-3368.13
2.910416666666663,5.185416666666669,-3368,-3368.44,-3368.22
2.9354166666666686,5.185416666666669,-3367,-3366.01,-3366.69
2.947916666666657,5.185416666666669,-3356,-3354.33,-3354.97
3.0395833333333258,5.185416666666669,-3286,-3286.13,-3286.35
3.0604166666666686,5.185416666666669,-3266,-3266.09,-3265.98
3.114583333333343,5.185416666666669,-3245,-3196.23,-3199.24
3.160416666666663,5.185416666666669,-3174,-3175.26,-3178.41
3.3729166666666686,5.185416666666669,-2759,-2760.28,-2759.85
3.3979166666666742,5.185416666666669,-2727,-2727.74,-2727.33
3.4187499999999886,5.185416666666669,-2728,-2727.95,-2727.32
3.427083333333343,5.185416666666669,-2726,-2725.0,-2725.15
3.4770833333333258,5.185416666666669,-2670,-2674.44,-2673.13
3.4979166666666686,5.185416666666669,-2680,-2680.86,-2679.86
3.527083333333337,5.185416666666669,-2655,-2651.99,-2651.32
3.6020833333333258,5.185416666666669,-2542,-2544.04,-2543.41
3.6229166666666686,5.185416666666669,-2526,-2525.4,-2522.9
3.6270833333333314,5.185416666666669,-2523,-2520.58,-2519.54
3.6645833333333258,5.185416666666669,-2470,-2471.0,-2469.94
2.589583333333337,5.189583333333331,-3486,-3486.52,-3485.63
2.6854166666666686,5.189583333333331,-3397,-3396.94,-3397.29
2.7479166666666686,5.189583333333331,-3390,-3389.61,-3390.37
2.760416666666657,5.189583333333331,-3392,-3392.51,-3392.29
2.847916666666663,5.189583333333331,-3314,-3314.39,-3313.56
2.8562499999999886,5.189583333333331,-3331,-3330.18,-3332.28
2.95208333333332,5.189583333333331,-3350,-3349.15,-3350.35
2.9562500000000114,5.189583333333331,-3346,-3345.56,-3345.89
3.0187500000000114,5.189583333333331,-3300,-3301.89,-3301.5
3.0229166666666742,5.189583333333331,-3296,-3297.86,-3298.14
3.0395833333333258,5.189583333333331,-3284,-3283.08,-3284.25
3.114583333333343,5.189583333333331,-3204,-3190.53,-3201.38
3.135416666666657,5.189583333333331,-3153,-3155.8,-3150.45
3.13958333333332,5.189583333333331,-3152,-3154.2,-3149.73
3.2729166666666742,5.189583333333331,-2905,-2903.73,-2905.23
3.285416666666663,5.189583333333331,-2898,-2897.29,-2898.96
3.3354166666666742,5.189583333333331,-2921,-2917.15,-2921.98
3.3562499999999886,5.189583333333331,-2833,-2828.74,-2829.02
3.3770833333333314,5.189583333333331,-2743,-2742.04,-2744.56
3.410416666666663,5.189583333333331,-2726,-2726.32,-2726.25
3.4145833333333258,5.189583333333331,-2726,-2726.49,-2726.5
3.4562500000000114,5.189583333333331,-2687,-2687.2,-2689.49
3.4937500000000057,5.189583333333331,-2666,-2665.65,-2667.16
3.51458333333332,5.189583333333331,-2662,-2662.42,-2664.01
3.597916666666663,5.189583333333331,-2568,-2566.83,-2565.5
3.6229166666666686,5.189583333333331,-2531,-2535.41,-2533.22
2.589583333333337,5.193749999999994,-3485,-3485.09,-3484.47
2.6187500000000057,5.193749999999994,-3453,-3454.15,-3453.32
2.6229166666666686,5.193749999999994,-3445,-3446.35,-3444.87
2.6270833333333314,5.193749999999994,-3439,-3440.84,-3438.31
2.6312499999999943,5.193749999999994,-3433,-3434.28,-3431.49
2.677083333333343,5.193749999999994,-3397,-3397.52,-3398.1
2.7104166666666742,5.193749999999994,-3386,-3386.45,-3386.61
2.7270833333333258,5.193749999999994,-3384,-3384.75,-3384.21
2.785416666666663,5.193749999999994,-3393,-3392.0,-3392.52
2.7979166666666515,5.193749999999994,-3378,-3377.96,-3383.19
2.8812499999999943,5.193749999999994,-3378,-3376.49,-3376.32
